date,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi
2021-10-05 17:00:00,1388.55,9.28,21.94,0.01,5.25,87.25,101.22,4.62,5
2021-10-05 18:00:00,1482.01,16.32,15.25,0.0,3.7,93.34,105.92,5.7,5
2021-10-05 19:00:00,1441.96,19.0,10.88,0.0,2.65,91.87,101.65,6.21,5
2021-10-05 20:00:00,1281.74,17.43,8.57,0.0,2.03,85.94,93.05,5.57,5
2021-10-05 21:00:00,1108.17,12.74,8.4,0.02,1.71,78.8,84.1,4.75,5
2021-10-05 22:00:00,921.25,6.43,10.2,0.07,1.71,71.72,76.04,4.24,5
2021-10-05 23:00:00,801.09,3.27,10.45,0.21,1.74,66.85,71.0,4.31,5
2021-10-06 00:00:00,707.63,1.84,9.94,0.46,1.94,63.29,67.7,4.43,5
2021-10-06 01:00:00,660.9,2.52,9.6,0.56,2.47,63.2,68.44,3.86,5
2021-10-06 02:00:00,747.68,6.09,9.77,2.59,2.98,65.51,72.58,2.98,5
2021-10-06 03:00:00,794.41,6.37,12.34,14.84,3.49,69.38,77.4,1.81,5
2021-10-06 04:00:00,500.68,5.81,26.05,63.66,19.55,118.34,122.02,0.0,5
2021-10-06 05:00:00,487.33,2.77,18.51,115.87,17.64,115.19,118.1,0.0,5
2021-10-06 06:00:00,480.65,1.03,10.54,170.23,15.97,116.05,118.72,0.0,5
2021-10-06 07:00:00,473.98,0.47,6.34,200.27,12.99,114.7,117.15,0.0,5
2021-10-06 08:00:00,467.3,0.35,5.57,203.13,11.44,109.83,112.15,0.0,5
2021-10-06 09:00:00,473.98,0.3,6.26,197.41,12.04,107.42,109.72,0.0,5
2021-10-06 10:00:00,594.14,0.42,10.8,138.76,8.82,111.61,114.93,0.0,5
2021-10-06 11:00:00,821.11,0.34,18.68,79.39,5.78,120.62,125.69,0.0,5
2021-10-06 12:00:00,1068.12,0.05,28.79,39.34,4.71,125.67,132.38,0.69,5
2021-10-06 13:00:00,1401.9,0.56,39.07,10.73,4.77,128.73,138.14,4.24,5
2021-10-06 14:00:00,1628.88,5.25,37.36,0.52,5.07,133.37,146.66,6.27,5
2021-10-06 15:00:00,1642.23,10.17,29.13,0.06,4.77,135.64,153.25,7.47,5
2021-10-06 16:00:00,1495.36,12.41,22.62,0.02,5.31,133.4,154.52,11.4,5
2021-10-06 17:00:00,1428.6,14.98,21.08,0.01,7.15,131.24,154.94,19.0,5
2021-10-06 18:00:00,1441.96,17.88,20.91,0.0,8.46,130.79,153.8,26.09,5
2021-10-06 19:00:00,1361.85,17.88,20.22,0.0,8.11,128.17,144.65,30.65,5
2021-10-06 20:00:00,1228.33,15.87,17.99,0.0,7.27,123.41,135.01,31.92,5
2021-10-06 21:00:00,1054.76,11.96,15.08,0.06,5.25,115.38,122.74,23.05,5
2021-10-06 22:00:00,767.71,0.11,17.82,11.44,3.13,97.06,100.35,5.07,5
2021-10-06 23:00:00,687.6,0.0,13.54,13.59,2.53,90.02,92.82,2.34,5
2021-10-07 00:00:00,594.14,0.0,10.28,16.09,2.38,83.68,86.58,1.98,5
2021-10-07 01:00:00,467.3,0.01,7.71,33.98,4.59,76.87,80.86,0.24,5
2021-10-07 02:00:00,460.63,0.41,8.23,36.84,5.96,76.82,82.47,0.0,5
2021-10-07 03:00:00,494.0,1.22,8.57,49.35,5.96,79.07,85.9,0.0,5
2021-10-07 04:00:00,407.22,0.89,6.51,87.98,15.26,75.18,81.33,0.0,5
2021-10-07 05:00:00,420.57,0.58,5.31,125.89,20.27,91.98,97.23,0.0,5
2021-10-07 06:00:00,447.27,0.4,4.5,154.5,21.94,111.36,116.22,0.0,5
2021-10-07 07:00:00,467.3,0.31,3.77,164.51,19.31,121.02,125.45,0.0,5
2021-10-07 08:00:00,473.98,0.28,3.51,163.08,15.5,115.42,119.19,0.0,5
2021-10-07 09:00:00,480.65,0.28,3.86,161.65,14.07,112.23,115.67,0.0,5
2021-10-07 10:00:00,514.03,0.32,5.48,143.05,11.09,113.11,116.82,0.0,5
2021-10-07 11:00:00,574.11,0.26,8.65,120.16,8.58,118.1,122.51,0.0,5
2021-10-07 12:00:00,627.52,0.04,12.51,104.43,8.23,127.53,132.8,0.0,5
2021-10-07 13:00:00,667.57,0.0,15.08,97.28,8.35,138.58,144.78,0.0,5
2021-10-07 14:00:00,660.9,0.0,14.22,84.4,7.45,147.48,154.9,0.0,5
2021-10-07 15:00:00,607.49,0.0,10.97,69.38,6.38,151.49,159.84,0.0,5
2021-10-07 16:00:00,547.41,0.0,8.31,52.21,5.42,143.11,151.71,0.0,5
2021-10-07 17:00:00,534.06,0.0,8.14,36.48,4.35,133.64,142.62,0.06,5
2021-10-07 18:00:00,554.09,0.0,9.17,25.39,3.46,128.82,138.16,1.22,5
2021-10-07 19:00:00,567.44,0.0,9.34,18.95,2.98,136.11,144.63,1.52,5
2021-10-07 20:00:00,574.11,0.01,8.91,14.66,2.56,137.8,145.26,2.19,5
2021-10-07 21:00:00,580.79,0.01,9.17,10.73,2.24,130.31,136.45,2.47,5
2021-10-07 22:00:00,607.49,0.16,9.77,5.32,1.86,125.8,131.42,3.61,5
2021-10-07 23:00:00,640.87,0.62,9.25,1.63,1.73,124.71,130.05,4.81,5
2021-10-08 00:00:00,660.9,1.68,8.4,0.49,2.09,123.77,128.94,7.92,5
2021-10-08 01:00:00,720.98,4.86,7.97,0.2,2.83,121.37,127.49,10.51,5
2021-10-08 02:00:00,961.3,14.75,6.77,0.69,3.22,124.11,133.49,6.4,5
2021-10-08 03:00:00,1228.33,22.8,10.03,3.26,3.13,133.93,145.98,3.58,5
2021-10-08 04:00:00,560.76,0.87,8.57,100.14,18.84,146.19,153.74,0.0,5
2021-10-08 05:00:00,547.41,0.58,6.08,137.33,25.51,174.34,182.45,0.0,5
2021-10-08 06:00:00,547.41,0.4,4.63,161.65,25.75,193.92,201.81,0.0,5
2021-10-08 07:00:00,514.03,0.29,3.47,163.08,20.03,178.11,184.99,0.0,5
2021-10-08 08:00:00,494.0,0.25,3.04,153.07,15.26,158.02,164.05,0.0,5
2021-10-08 09:00:00,494.0,0.22,3.17,145.91,13.83,158.31,164.29,0.0,5
2021-10-08 10:00:00,587.46,0.43,7.11,107.29,9.42,167.06,173.79,0.0,5
2021-10-08 11:00:00,761.03,0.48,14.22,67.23,6.02,175.72,183.78,0.0,5
2021-10-08 12:00:00,921.25,0.1,22.96,40.41,4.65,180.08,189.3,0.0,5
2021-10-08 13:00:00,1041.41,0.01,27.76,24.32,5.01,178.43,188.56,0.0,5
2021-10-08 14:00:00,1068.12,0.05,27.42,16.27,6.02,176.53,187.7,0.2,5
2021-10-08 15:00:00,1054.76,0.08,24.68,13.41,5.31,175.63,188.06,1.31,5
2021-10-08 16:00:00,1041.41,0.07,22.28,12.52,4.47,176.83,189.72,1.44,5
2021-10-08 17:00:00,1108.17,0.2,24.68,8.4,5.36,177.99,190.4,1.52,5
2021-10-08 18:00:00,1241.68,0.48,32.22,4.07,10.01,185.12,195.77,0.78,5
2021-10-08 19:00:00,1281.74,0.41,39.07,3.13,15.97,199.18,207.73,0.0,5
2021-10-08 20:00:00,1295.09,0.64,37.7,1.15,13.59,206.37,214.34,0.34,5
2021-10-08 21:00:00,1241.68,1.05,33.24,0.34,12.04,204.76,212.38,0.88,5
2021-10-08 22:00:00,1148.22,1.34,26.73,0.16,10.49,200.02,207.29,1.22,5
2021-10-08 23:00:00,1094.82,1.43,23.31,0.17,10.25,200.46,207.5,1.22,5
2021-10-09 00:00:00,1081.47,1.4,22.62,0.34,11.68,208.64,214.98,1.09,5
2021-10-09 01:00:00,1121.52,0.85,35.3,3.89,33.85,242.09,247.8,0.0,5
2021-10-09 02:00:00,1201.63,5.76,38.39,11.98,40.53,269.71,275.82,0.0,5
2021-10-09 03:00:00,1255.04,10.95,36.33,27.54,38.62,285.76,292.23,0.0,5
2021-10-09 04:00:00,947.95,5.31,27.08,81.54,34.81,239.65,244.94,0.0,5
2021-10-09 05:00:00,794.41,2.24,16.45,133.04,27.66,201.66,206.52,0.0,5
2021-10-09 06:00:00,727.65,0.84,8.48,171.66,22.17,176.44,181.07,0.0,5
2021-10-09 07:00:00,660.9,0.33,3.81,175.95,14.9,131.66,135.79,0.0,5
2021-10-09 08:00:00,614.17,0.25,2.83,164.51,11.33,102.91,106.74,0.0,5
2021-10-09 09:00:00,580.79,0.24,2.87,151.63,10.25,90.9,94.67,0.02,5
2021-10-09 10:00:00,694.28,0.85,8.23,95.84,6.14,87.43,92.44,3.55,5
2021-10-09 11:00:00,894.55,1.02,16.97,72.24,4.77,90.28,97.04,8.36,5
2021-10-09 12:00:00,1028.06,0.18,29.13,62.23,5.72,95.06,103.32,13.43,5
2021-10-09 13:00:00,1161.58,0.0,40.1,50.07,7.21,101.49,111.36,18.49,5
2021-10-09 14:00:00,1214.98,0.0,40.78,31.83,7.15,108.79,120.97,19.25,5
2021-10-09 15:00:00,1121.52,0.02,33.24,16.81,5.19,115.49,130.4,13.3,5
2021-10-09 16:00:00,1041.41,0.28,25.02,7.33,3.19,121.16,138.09,6.21,5
2021-10-09 17:00:00,1134.87,1.52,22.62,1.97,2.86,129.21,147.97,5.0,5
2021-10-09 18:00:00,1295.09,3.74,21.94,0.51,3.07,136.53,155.51,5.07,5
2021-10-09 19:00:00,1321.79,4.58,19.36,0.23,2.74,136.78,154.35,5.7,5
2021-10-09 20:00:00,1241.68,4.69,15.25,0.1,2.0,133.57,150.51,6.9,5
2021-10-09 21:00:00,1134.87,4.69,11.82,0.07,1.76,129.95,146.56,8.87,5
2021-10-09 22:00:00,1001.36,4.36,9.51,0.1,1.68,123.8,140.38,10.39,5
2021-10-09 23:00:00,894.55,3.86,8.05,0.21,1.46,117.17,133.61,8.61,5
2021-10-10 00:00:00,821.11,3.13,7.71,0.48,1.3,109.56,126.04,6.21,5
2021-10-10 01:00:00,774.38,2.49,9.25,1.29,1.67,101.81,118.42,4.5,5
2021-10-10 02:00:00,814.44,5.81,9.17,3.0,2.53,96.71,114.61,3.67,5
2021-10-10 03:00:00,854.49,7.6,9.85,11.8,2.95,93.39,112.58,3.8,5
2021-10-10 04:00:00,594.14,1.55,9.43,86.55,11.8,98.27,117.38,1.44,5
2021-10-10 05:00:00,567.44,0.75,6.08,123.02,13.83,103.5,121.91,1.33,5
2021-10-10 06:00:00,547.41,0.43,4.16,144.48,16.69,107.28,124.69,1.17,5
2021-10-10 07:00:00,487.33,0.26,2.66,150.2,16.21,100.81,115.01,0.25,5
2021-10-10 08:00:00,460.63,0.22,2.31,148.77,14.19,96.26,109.36,0.0,5
2021-10-10 09:00:00,453.95,0.22,2.51,147.34,13.47,93.93,106.79,0.02,5
2021-10-10 10:00:00,494.0,0.31,4.11,125.89,10.25,94.84,108.23,1.81,5
2021-10-10 11:00:00,554.09,0.26,6.43,103.0,7.39,96.64,110.67,3.67,5
2021-10-10 12:00:00,607.49,0.04,9.6,86.55,6.86,97.25,111.57,4.94,5
2021-10-10 13:00:00,834.47,0.0,21.76,57.94,7.39,101.22,117.64,11.53,5
2021-10-10 14:00:00,1094.82,0.0,35.3,38.27,9.66,108.15,128.28,23.31,5
2021-10-10 15:00:00,1241.68,0.0,43.18,27.54,11.8,115.56,140.01,34.45,5
2021-10-10 16:00:00,1375.2,0.01,49.35,18.77,15.26,125.59,154.0,44.08,5
2021-10-10 17:00:00,1495.36,0.14,54.15,11.09,21.46,136.53,168.43,52.18,5
2021-10-10 18:00:00,1455.31,0.64,47.98,4.87,22.17,139.44,170.76,49.65,5
2021-10-10 19:00:00,1148.22,0.54,27.08,3.84,10.25,124.05,148.49,20.52,5
2021-10-10 20:00:00,947.95,0.51,17.65,3.49,5.25,110.86,131.74,10.01,5
2021-10-10 21:00:00,834.47,0.75,14.05,2.44,3.82,105.11,124.04,6.9,5
2021-10-10 22:00:00,741.01,0.55,12.0,2.75,3.28,101.24,118.29,5.45,5
2021-10-10 23:00:00,680.92,0.23,10.45,4.38,2.65,100.39,115.98,4.43,5
2021-10-11 00:00:00,667.57,0.18,10.37,6.26,2.47,104.37,119.02,3.86,5
2021-10-11 01:00:00,714.3,0.42,13.2,7.69,3.64,111.92,126.52,3.33,5
2021-10-11 02:00:00,821.11,2.93,14.74,12.34,5.84,122.17,137.58,3.1,5
2021-10-11 03:00:00,881.2,4.64,15.08,31.47,10.49,131.54,147.3,2.82,5
2021-10-11 04:00:00,787.74,2.82,15.42,82.97,25.51,140.92,156.51,1.27,5
2021-10-11 05:00:00,761.03,1.69,12.85,130.18,29.09,148.82,164.76,0.69,5
2021-10-11 06:00:00,720.98,0.89,9.08,165.94,29.56,155.51,171.97,0.3,5
2021-10-11 07:00:00,620.84,0.39,4.46,171.66,24.08,131.26,144.22,0.0,5
2021-10-11 08:00:00,580.79,0.31,3.51,161.65,18.36,110.03,120.11,0.04,5
2021-10-11 09:00:00,560.76,0.33,4.11,157.36,16.69,100.53,109.43,0.37,5
2021-10-11 10:00:00,774.38,1.05,13.2,114.44,12.4,101.23,111.36,4.94,5
2021-10-11 11:00:00,1174.93,1.09,31.87,103.0,12.64,109.88,122.62,13.55,5
2021-10-11 12:00:00,1562.12,0.17,57.58,80.82,14.54,119.09,134.62,22.55,5
2021-10-11 13:00:00,1869.2,0.0,87.74,48.64,25.03,138.1,157.36,29.89,5
2021-10-11 14:00:00,2082.82,0.0,108.3,26.46,46.73,163.35,187.57,35.97,5
2021-10-11 15:00:00,2109.53,0.05,109.67,13.59,57.7,178.98,207.91,41.04,5
2021-10-11 16:00:00,2029.42,0.44,101.45,6.44,61.99,190.15,223.09,44.58,5
2021-10-11 17:00:00,2056.12,2.01,94.59,1.68,65.8,203.87,240.31,47.62,5
2021-10-11 18:00:00,2109.53,5.14,87.74,0.18,62.94,215.03,253.8,48.64,5
2021-10-11 19:00:00,2002.72,6.26,74.71,0.11,48.16,214.02,253.19,44.58,5
2021-10-11 20:00:00,1815.8,5.87,55.52,0.07,28.85,206.04,244.63,32.42,5
2021-10-11 21:00:00,1628.88,5.87,37.7,0.04,14.9,195.49,232.56,19.25,5
2021-10-11 22:00:00,1388.55,5.48,23.99,0.05,6.62,177.65,210.67,11.65,5
2021-10-11 23:00:00,1188.28,4.86,15.94,0.09,3.31,158.88,186.54,8.99,5
2021-10-12 00:00:00,1054.76,4.64,12.34,0.16,2.35,143.91,166.69,8.11,5
2021-10-12 01:00:00,1014.71,5.7,12.0,0.31,2.74,132.21,150.76,6.65,5
2021-10-12 02:00:00,1108.17,10.62,11.82,2.21,3.43,121.83,139.28,4.81,5
2021-10-12 03:00:00,1174.93,11.4,14.4,11.18,3.55,113.38,130.12,4.37,5
2021-10-12 04:00:00,767.71,1.96,12.68,75.82,16.93,121.93,135.94,1.96,5
2021-10-12 05:00:00,734.33,1.23,11.48,107.29,28.13,137.95,152.08,0.97,5
2021-10-12 06:00:00,707.63,0.78,10.37,128.75,36.72,151.18,164.9,0.14,5
2021-10-12 07:00:00,627.52,0.33,5.83,150.2,34.81,131.94,142.16,0.0,5
2021-10-12 08:00:00,587.46,0.25,4.5,155.93,30.52,112.44,120.4,0.0,5
2021-10-12 09:00:00,574.11,0.26,5.06,158.79,29.8,104.9,112.06,0.0,5
2021-10-12 10:00:00,787.74,0.88,13.02,100.14,18.36,109.46,118.04,2.38,5
2021-10-12 11:00:00,1094.82,1.16,22.96,57.22,10.13,115.67,126.51,5.95,5
2021-10-12 12:00:00,1228.33,0.24,33.24,32.19,8.11,117.47,130.2,7.73,5
2021-10-12 13:00:00,1321.79,0.02,45.24,19.85,9.89,119.72,134.74,12.92,5
2021-10-12 14:00:00,1428.6,0.22,55.52,11.09,12.88,125.61,143.92,22.04,5
2021-10-12 15:00:00,1455.31,0.53,59.63,6.71,14.54,132.11,154.17,29.89,5
2021-10-12 16:00:00,1482.01,0.85,61.69,4.47,15.14,138.38,164.67,35.97,5
2021-10-12 17:00:00,1562.12,2.1,61.69,1.65,15.14,143.83,173.84,39.52,5
2021-10-12 18:00:00,1535.42,4.14,52.09,0.44,12.16,145.81,176.99,34.45,5
2021-10-12 19:00:00,1308.44,3.41,32.56,0.72,5.54,138.43,166.26,14.82,5
2021-10-12 20:00:00,1121.52,1.87,20.74,1.12,2.5,131.1,154.91,6.14,5
2021-10-12 21:00:00,1014.71,1.08,14.4,1.57,1.59,123.71,143.56,3.99,5
2021-10-12 22:00:00,834.47,0.07,10.28,7.69,1.65,108.32,122.09,4.24,5
2021-10-12 23:00:00,714.3,0.06,8.14,8.67,1.43,98.85,110.65,3.77,5
2021-10-13 00:00:00,647.54,0.1,8.05,9.21,1.68,94.01,104.85,3.55,5
2021-10-13 01:00:00,634.19,0.29,11.14,9.48,3.43,92.61,103.39,3.52,5
2021-10-13 02:00:00,700.95,1.77,14.05,13.41,5.48,93.82,105.38,4.05,5
2021-10-13 03:00:00,714.3,2.6,13.37,31.83,6.91,96.72,108.56,4.56,5
2021-10-13 04:00:00,614.17,1.93,9.6,77.25,11.68,105.2,116.79,4.12,5
2021-10-13 05:00:00,607.49,1.38,8.74,113.01,15.74,116.92,128.92,3.71,5
2021-10-13 06:00:00,587.46,0.95,7.45,143.05,19.31,126.25,138.31,2.76,5
2021-10-13 07:00:00,500.68,0.49,4.8,148.77,16.69,110.28,120.07,1.68,5
2021-10-13 08:00:00,460.63,0.39,4.46,138.76,13.11,96.73,105.13,1.46,5
2021-10-13 09:00:00,440.6,0.37,5.31,130.18,12.16,90.42,98.37,1.63,5
2021-10-13 10:00:00,667.57,0.87,15.25,89.41,9.54,92.35,101.78,5.76,5
2021-10-13 11:00:00,1068.12,0.71,31.87,69.38,9.89,98.9,110.78,13.55,5
2021-10-13 12:00:00,1401.9,0.1,52.78,45.42,11.33,105.3,119.66,21.28,5
2021-10-13 13:00:00,1735.69,0.06,77.46,18.42,13.47,112.97,130.11,29.39,5
2021-10-13 14:00:00,2002.72,2.07,87.74,2.91,15.5,121.44,142.69,36.99,5
2021-10-13 15:00:00,2002.72,4.97,71.97,0.5,14.07,127.31,153.62,37.49,5
2021-10-13 16:00:00,1789.09,6.59,47.98,0.2,8.94,127.38,155.98,19.76,5
2021-10-13 17:00:00,1522.06,8.38,30.16,0.1,6.14,122.77,150.68,10.77,5
2021-10-13 18:00:00,1255.04,8.27,20.39,0.15,4.11,113.46,138.18,8.23,5
2021-10-13 19:00:00,1001.36,4.47,16.45,0.76,2.44,102.82,122.96,7.09,5
2021-10-13 20:00:00,814.44,0.99,14.22,3.26,1.74,96.39,112.35,5.64,5
2021-10-13 21:00:00,687.6,0.11,11.65,8.76,1.74,94.65,107.46,4.62,5
2021-10-13 22:00:00,594.14,0.01,9.85,18.24,2.3,95.14,105.97,4.05,5
2021-10-13 23:00:00,554.09,0.0,9.0,25.39,2.74,97.35,107.62,3.55,5
2021-10-14 00:00:00,560.76,0.0,9.77,28.97,3.64,100.31,110.39,3.26,5
2021-10-14 01:00:00,614.17,0.04,14.05,27.54,6.91,108.32,118.95,3.01,5
2021-10-14 02:00:00,727.65,0.89,17.65,26.46,10.49,120.07,132.16,3.2,5
2021-10-14 03:00:00,787.74,2.07,17.82,39.34,13.35,131.34,144.5,3.39,5
2021-10-14 04:00:00,680.92,1.01,14.4,71.53,18.12,139.46,151.62,2.22,5
2021-10-14 05:00:00,654.22,0.82,13.02,84.4,19.55,143.81,155.3,2.19,5
2021-10-14 06:00:00,640.87,0.69,11.14,94.41,19.31,144.09,154.76,2.12,5
2021-10-14 07:00:00,627.52,0.5,8.4,107.29,15.97,121.31,129.36,1.74,5
2021-10-14 08:00:00,667.57,0.48,9.08,111.58,16.69,111.37,116.89,1.41,5
2021-10-14 09:00:00,727.65,0.59,10.88,114.44,20.03,116.88,120.65,1.03,5
2021-10-14 10:00:00,794.41,0.58,14.57,113.01,24.56,130.33,133.09,0.92,5
2021-10-14 11:00:00,894.55,0.37,23.65,94.41,35.29,142.12,144.51,0.86,5
2021-10-14 12:00:00,1014.71,0.05,33.24,69.38,49.59,143.35,145.64,0.55,5
2021-10-14 13:00:00,1148.22,0.0,41.47,45.78,62.94,137.34,139.73,0.28,5
2021-10-14 14:00:00,1201.63,0.0,42.5,32.9,61.04,130.39,133.17,0.37,5
2021-10-14 15:00:00,1188.28,0.0,40.1,28.25,51.02,125.72,128.96,0.63,5
2021-10-14 16:00:00,1174.93,0.0,38.39,24.32,42.44,124.62,128.37,1.06,5
2021-10-14 17:00:00,1148.22,0.0,33.24,21.99,30.52,125.85,130.18,1.52,5
2021-10-14 18:00:00,1081.47,0.0,25.02,23.25,18.84,129.45,133.79,1.66,5
2021-10-14 19:00:00,1001.36,0.0,17.31,26.11,10.85,136.14,139.71,1.63,5
2021-10-14 20:00:00,961.3,0.0,13.71,26.82,8.7,143.53,146.65,1.46,5
2021-10-14 21:00:00,988.01,0.0,13.02,25.39,10.73,153.54,156.61,0.9,5
2021-10-14 22:00:00,1068.12,0.0,13.2,23.96,14.07,165.69,168.91,0.03,5
2021-10-14 23:00:00,1148.22,0.0,14.57,21.28,16.21,175.9,179.26,0.0,5
2021-10-15 00:00:00,1228.33,0.01,17.99,17.17,20.03,181.43,184.9,0.0,5
2021-10-15 01:00:00,1335.14,0.1,23.31,11.8,26.94,178.9,182.56,0.0,5
2021-10-15 02:00:00,1388.55,1.69,22.96,14.31,29.33,174.86,179.1,0.0,5
2021-10-15 03:00:00,1388.55,3.55,18.85,30.4,27.42,177.54,182.3,0.0,5
2021-10-15 04:00:00,1241.68,2.74,15.42,62.23,25.27,174.37,178.78,0.0,5
2021-10-15 05:00:00,1108.17,1.77,14.74,81.54,25.75,146.93,150.99,0.0,5
2021-10-15 06:00:00,1001.36,1.48,15.59,82.25,27.9,114.07,117.71,0.0,5
2021-10-15 07:00:00,867.84,1.17,14.05,72.96,23.84,79.85,82.64,0.0,5
2021-10-15 08:00:00,787.74,0.94,15.08,62.94,23.84,64.2,66.52,0.0,5
2021-10-15 09:00:00,807.76,0.73,20.39,53.64,29.8,59.0,61.17,0.0,5
2021-10-15 10:00:00,934.6,0.44,31.19,35.76,36.24,57.03,59.25,0.0,5
2021-10-15 11:00:00,1161.58,0.65,46.61,14.48,46.73,60.77,63.36,0.0,5
2021-10-15 12:00:00,1295.09,0.99,54.15,5.14,48.16,63.25,66.17,0.51,5
2021-10-15 13:00:00,1441.96,4.58,50.04,1.33,28.85,68.19,72.79,2.31,5
2021-10-15 14:00:00,1615.52,11.51,40.1,0.08,14.54,76.53,84.45,3.45,5
2021-10-15 15:00:00,1735.69,16.76,31.19,0.01,8.94,83.67,95.19,4.69,5
2021-10-15 16:00:00,1789.09,20.79,24.68,0.0,7.03,89.9,105.03,6.78,5
2021-10-15 17:00:00,1869.2,27.94,20.22,0.0,7.75,99.79,118.42,10.26,5
2021-10-15 18:00:00,1922.61,37.1,17.82,0.0,9.54,111.0,129.16,14.19,5
2021-10-15 19:00:00,1895.9,43.36,16.28,0.0,9.89,116.15,130.12,17.23,5
2021-10-15 20:00:00,1789.09,45.15,13.37,0.0,7.57,118.79,129.62,13.68,5
2021-10-15 21:00:00,1642.23,45.15,11.48,0.0,6.74,120.7,129.2,6.97,5
2021-10-15 22:00:00,1361.85,28.61,24.33,0.0,22.17,117.56,123.73,2.28,5
2021-10-15 23:00:00,1214.98,19.45,24.33,0.0,16.69,114.49,120.26,2.25,5
2021-10-16 00:00:00,1081.47,12.52,21.42,0.01,10.49,108.38,113.44,2.38,5
2021-10-16 01:00:00,974.66,8.27,18.34,0.09,7.87,99.62,104.57,2.22,5
2021-10-16 02:00:00,934.6,7.6,15.77,1.45,8.58,92.07,98.25,2.06,5
2021-10-16 03:00:00,934.6,6.43,15.59,5.72,11.44,92.69,99.68,1.58,5
2021-10-16 04:00:00,961.3,0.55,20.91,31.83,32.42,106.77,111.32,0.0,5
2021-10-16 05:00:00,1041.41,0.21,21.76,47.92,38.62,94.58,97.72,0.0,5
2021-10-16 06:00:00,1068.12,0.08,21.59,60.08,39.58,79.65,82.41,0.0,5
2021-10-16 07:00:00,974.66,0.03,16.79,71.53,36.72,62.35,64.39,0.0,5
2021-10-16 08:00:00,907.9,0.02,15.94,67.95,35.29,52.07,53.51,0.0,5
2021-10-16 09:00:00,894.55,0.01,17.31,65.09,36.72,43.35,44.51,0.0,4
2021-10-16 10:00:00,934.6,0.05,20.91,62.23,41.49,40.74,41.79,0.0,4
2021-10-16 11:00:00,1041.41,0.04,29.13,49.35,52.45,47.34,48.52,0.0,4
2021-10-16 12:00:00,1081.47,0.0,28.79,39.34,50.07,54.17,55.36,0.0,5
2021-10-16 13:00:00,1081.47,0.0,25.71,26.82,30.28,58.94,60.58,0.23,5
2021-10-16 14:00:00,1201.63,0.04,29.47,13.77,21.7,65.09,67.71,1.19,5
2021-10-16 15:00:00,1348.5,0.21,34.62,6.71,21.94,73.06,76.43,1.66,5
2021-10-16 16:00:00,1428.6,0.33,35.3,5.01,18.84,80.23,83.93,2.15,5
2021-10-16 17:00:00,1415.25,0.28,31.19,5.68,13.35,82.46,86.42,2.57,5
2021-10-16 18:00:00,1321.79,0.2,26.05,6.62,9.89,80.3,84.2,2.72,5
2021-10-16 19:00:00,1201.63,0.1,21.94,7.15,9.06,77.28,80.8,2.44,5
2021-10-16 20:00:00,1121.52,0.05,20.56,6.8,10.97,75.04,78.07,1.92,5
2021-10-16 21:00:00,1094.82,0.05,22.96,5.59,17.41,73.69,76.17,1.3,5
2021-10-16 22:00:00,1121.52,0.06,26.73,5.28,27.42,71.57,73.47,0.43,5
2021-10-16 23:00:00,1148.22,0.04,23.99,6.62,23.37,72.5,74.09,0.64,5
2021-10-17 00:00:00,1188.28,0.03,21.08,8.58,18.6,73.52,74.93,0.9,5
2021-10-17 01:00:00,1228.33,0.08,20.22,9.21,17.64,78.77,80.35,1.0,5
2021-10-17 02:00:00,1308.44,0.44,21.08,8.85,19.55,87.38,89.33,1.01,5
2021-10-17 03:00:00,1361.85,0.83,22.62,10.19,22.41,90.22,92.32,0.94,5
2021-10-17 04:00:00,1148.22,1.23,19.71,16.09,23.37,62.44,63.82,0.41,5
2021-10-17 05:00:00,1001.36,1.48,17.14,15.74,21.7,42.49,43.47,0.49,4
2021-10-17 06:00:00,974.66,2.01,17.48,15.02,23.6,35.47,36.28,0.5,4
2021-10-17 07:00:00,947.95,2.01,20.56,17.88,26.23,38.48,39.23,0.4,4
2021-10-17 08:00:00,988.01,2.26,28.79,20.21,32.42,49.29,50.02,0.11,4
2021-10-17 09:00:00,1028.06,2.29,35.3,15.02,35.29,54.63,55.37,0.0,5
2021-10-17 10:00:00,1041.41,2.38,37.01,8.14,33.38,52.77,53.58,0.11,5
2021-10-17 11:00:00,1041.41,2.43,36.67,3.4,31.47,49.72,50.68,0.43,4
2021-10-17 12:00:00,1041.41,2.24,36.33,1.31,30.52,47.48,48.59,0.59,4
2021-10-17 13:00:00,1001.36,2.01,35.99,1.01,29.09,46.03,47.4,0.69,4
2021-10-17 14:00:00,921.25,1.01,33.24,1.95,25.99,43.64,45.3,0.78,4
2021-10-17 15:00:00,841.14,0.35,28.45,3.76,21.7,41.41,43.19,0.88,4
2021-10-17 16:00:00,814.44,0.2,25.36,4.65,20.27,40.44,42.18,0.87,4
2021-10-17 17:00:00,801.09,0.19,23.99,4.51,21.22,40.78,42.5,0.83,4
2021-10-17 18:00:00,794.41,0.18,23.31,4.43,22.17,40.82,42.4,0.71,4
2021-10-17 19:00:00,781.06,0.13,22.62,4.56,22.41,39.66,40.99,0.46,4
2021-10-17 20:00:00,774.38,0.21,21.94,3.93,22.65,38.15,39.3,0.32,4
2021-10-17 21:00:00,774.38,0.53,22.62,2.39,25.51,37.55,38.57,0.07,4
2021-10-17 22:00:00,767.71,0.79,21.59,1.59,25.27,35.7,36.62,0.0,4
